rank,property_id,address,latitude,longitude,price,currency,bathrooms,bedrooms,area,land_area,zestimate,rent_zestimate,days_on_zillow,sold_date,is_zillow_owned,image,listing_type,broker_name,input,property_url,listing_url
301,32224356,"616 Beach 66th St, Far Rockaway, NY 11692",40.597526,-73.795302,550000,USD,2,3,2250.0 sqft,,466400,2314,0,,FALSE,https://photos.zillowstatic.com/fp/1201520bb1958a7c0f604f9d005710bc-p_e.jpg,House for sale,Listing by: Oceanview Affordable Homes,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/616-Beach-66th-St-Far-Rockaway-NY-11692/32224356_zpid/,https://www.zillow.com/homes/NY_rb/8_p/
487,87045511,"2507 6th St, Emmetsburg, IA 50536",43.114867,-94.68357,145000,USD,2,3,1379.0 sqft,,141800,969,2,,FALSE,https://photos.zillowstatic.com/fp/1c1aaaf2fc1fc29745e4f3b84f842e63-p_e.jpg,House for sale,Farmers National Company,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2507-6th-St-Emmetsburg-IA-50536/87045511_zpid/,https://www.zillow.com/homes/IA_rb/13_p/
648,125808013,"2508 Hilltop Divide Ln, Leander, TX 78641",30.534291,-97.874942,649900,USD,3,4,2754.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/ea66137437d9e894b20b8e48e9bcd4dc-p_e.jpg,Active,"Supreme 1 Realty, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2508-Hilltop-Divide-Ln-Leander-TX-78641/125808013_zpid/,https://www.zillow.com/homes/TX_rb/17_p/
293,2067958063,"206 Bayview Rd, Manhasset, NY 11030",40.811459,-73.702414,2975000,USD,5,5,4202.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/78340f7ed3f081e473820f6daf8891ea-p_e.jpg,House for sale,Listing by: Compass Greater NY LLC,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/206-Bayview-Rd-Manhasset-NY-11030/2067958063_zpid/,https://www.zillow.com/homes/NY_rb/8_p/
710,333815981,"130 Whitetail Way, Caddo Mills, TX 75135",33.050157,-96.206478,330000,USD,3,4,2049.0 sqft,,,1329,0,,FALSE,https://photos.zillowstatic.com/fp/638ceb410111925c040ebf7d7b54b30b-p_e.jpg,House for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/130-Whitetail-Way-Caddo-Mills-TX-75135/333815981_zpid/,https://www.zillow.com/homes/TX_rb/18_p/
540,31264881,"58 Burton Ave, Woodmere, NY 11598",40.626951,-73.706374,1289000,USD,4,5,3088.0 sqft,,1176500,5499,0,,FALSE,https://photos.zillowstatic.com/fp/f1f63db7c7d102ff7109e304d53751d6-p_e.jpg,House for sale,Listing by: Signature Premier Properties,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/58-Burton-Ave-Woodmere-NY-11598/31264881_zpid/,https://www.zillow.com/homes/NY_rb/14_p/
102,97533439,"223 E 118th St, New York, NY 10035",40.799012,-73.937898,2995000,USD,8,5,4783.0 sqft,,2910600,19350,0,,FALSE,https://photos.zillowstatic.com/fp/c518bd2a373e5e6b893e4ec9bdba8762-p_e.jpg,Multi-family home for sale,Listing by: Compass,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/223-E-118th-St-New-York-NY-10035/97533439_zpid/,https://www.zillow.com/homes/NY_rb/3_p/
395,30877132,"61 Minnesota St, Rochester, NY 14609",43.158056,-77.55779,124900,USD,2,2,966.0 sqft,,131700,1434,0,,FALSE,https://photos.zillowstatic.com/fp/9dd40a2136133aa4298e87eb31102d08-p_e.jpg,House for sale,Listing by: Hunt Real Estate ERA/Columbus,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/61-Minnesota-St-Rochester-NY-14609/30877132_zpid/,https://www.zillow.com/homes/NY_rb/10_p/
101,2067954581,"612 Warsaw St, Hitchcock, TX 77563",29.324845,-94.940762,449900,USD,2,3,1368.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/47c6aeed236133ae17bf6692a13003b8-p_e.jpg,House for sale,Penny Salter Properties,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/612-Warsaw-St-Hitchcock-TX-77563/2067954581_zpid/,https://www.zillow.com/homes/TX_rb/3_p/
344,821155,"2412 Stanton Ave, Des Moines, IA 50321",41.544116,-93.650376,375000,USD,2,3,1206.0 sqft,,,,1,,FALSE,https://photos.zillowstatic.com/fp/4f33ac7177cb1b02ae414dc048a2f63d-p_e.jpg,House for sale,RE/MAX Precision,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2412-Stanton-Ave-Des-Moines-IA-50321/821155_zpid/,https://www.zillow.com/homes/IA_rb/9_p/
171,826582,"7331 NW 21st St, Ankeny, IA 50023",41.694655,-93.644562,265500,USD,3,4,1328.0 sqft,,251900,1495,0,,FALSE,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=41.694655,-93.644562&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=fmgm1Dl4zhJmm-lDXN1SVzPAwHo=",House for sale,RE/MAX Precision,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/7331-NW-21st-St-Ankeny-IA-50023/826582_zpid/,https://www.zillow.com/homes/IA_rb/5_p/
692,98791922,"616 Hudson St, Ithaca, NY 14850",42.431964,-76.492456,99000,USD,,,,0.38 acres,,,0,,FALSE,https://photos.zillowstatic.com/fp/54377f781d4db21d45cfeb9280e61200-p_e.jpg,Lot / Land for sale,Listing by: Warren Real Estate,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/616-Hudson-St-Ithaca-NY-14850/98791922_zpid/,https://www.zillow.com/homes/NY_rb/18_p/
280,76780042,"624 W 1st St, Monticello, IA 52310",42.238282,-91.197422,140000,USD,3,4,2502.0 sqft,,149800,1307,1,,FALSE,https://photos.zillowstatic.com/fp/469426c0d525c2e37b970c4a407c7f20-p_e.jpg,House for sale,"HCH REAL ESTATE, INC.",https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/624-W-1st-St-Monticello-IA-52310/76780042_zpid/,https://www.zillow.com/homes/IA_rb/7_p/
715,98758851,"1114 Taughannock Blvd, Ithaca, NY 14850",42.482774,-76.536431,2850000,USD,,,,99.15 acres,,,0,,FALSE,https://photos.zillowstatic.com/fp/40a57cf1db7670430cd102c85cb571e3-p_e.jpg,Lot / Land for sale,Listing by: Howard Hanna,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/1114-Taughannock-Blvd-Ithaca-NY-14850/98758851_zpid/,https://www.zillow.com/homes/NY_rb/18_p/
235,87126114,"512 6th St, Kensett, IA 50448",43.355585,-93.212743,82490,USD,1,3,1901.0 sqft,,66000,1597,1,,FALSE,https://photos.zillowstatic.com/fp/f0574902a4b01efe408484c5d3d65e60-p_e.jpg,House for sale,Realty ONE Group Black Diamond,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/512-6th-St-Kensett-IA-50448/87126114_zpid/,https://www.zillow.com/homes/IA_rb/6_p/
60,29910212,"2481 Horton Rd, Jamestown, NY 14701",42.128292,-79.220945,129000,USD,2,2,1008.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/71956722e4fccb120648eb5fe7b916a0-p_e.jpg,House for sale,Listing by: Real Estate Advantage,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/2481-Horton-Rd-Jamestown-NY-14701/29910212_zpid/,https://www.zillow.com/homes/NY_rb/2_p/
380,93970446,"622 N 21st St, Fort Dodge, IA 50501",42.512725,-94.169795,149900,USD,3,4,1112.0 sqft,,144618,1207,1,,FALSE,https://photos.zillowstatic.com/fp/50a7ec36cb00ca280b8ab5caa7159a84-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/622-N-21st-St-Fort-Dodge-IA-50501/93970446_zpid/,https://www.zillow.com/homes/IA_rb/10_p/
716,2108296430,"5942 48th Ave, Woodside, NY 11377",40.73853,-73.90508,1050000,USD,2,4,1713.0 sqft,,,2669,0,,FALSE,https://photos.zillowstatic.com/fp/a742e6fa0790ed7e2a91736ceb6b7bbe-p_e.jpg,Multi-family home for sale,Listing by: Apple Realty Group Corp,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/5942-48th-Ave-Woodside-NY-11377/2108296430_zpid/,https://www.zillow.com/homes/NY_rb/18_p/
118,54276599,"860 Hunter Lake Rd, Parksville, NY 12768",41.906601,-74.729286,149000,USD,,,,8.98 acres,,,0,,FALSE,https://photos.zillowstatic.com/fp/c2754d0907a0076ae7db734a99d2a43a-p_e.jpg,Lot / Land for sale,Listing by: Carole Edwards Realty,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/860-Hunter-Lake-Rd-Parksville-NY-12768/54276599_zpid/,https://www.zillow.com/homes/NY_rb/3_p/
522,2067956305,"4703 Munger Ave #207, Dallas, TX 75204",32.806469,-96.779376,660000,USD,3,3,2227.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/97982bf5f8838ac4ae66f7a75be8894c-p_e.jpg,Condo for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/4703-Munger-Ave-207-Dallas-TX-75204/2067956305_zpid/,https://www.zillow.com/homes/TX_rb/14_p/
449,305342066,"5846 Kiam St, Houston, TX 77007",29.781395,-95.428267,535000,USD,3,3,2308.0 sqft,,473700,2900,0,,FALSE,https://photos.zillowstatic.com/fp/7399e657f2066c3a97cee3f8015b7538-p_e.jpg,House for sale,Mark Dimas Properties,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5846-Kiam-St-Houston-TX-77007/305342066_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
368,228909183,"2457 110th St, Stanley, IA 50671",42.629873,-91.792882,649000,USD,2,4,1792.0 sqft,,439000,1998,1,,FALSE,https://photos.zillowstatic.com/fp/656fde42779e10cdde086e79e67930cc-p_e.jpg,House for sale,Growthland Realty,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2457-110th-St-Stanley-IA-50671/228909183_zpid/,https://www.zillow.com/homes/IA_rb/10_p/
105,30663465,"966 E 45th St, Brooklyn, NY 11203",40.637608,-73.934008,599000,USD,2,3,1260.0 sqft,,595791,2717,0,,FALSE,https://photos.zillowstatic.com/fp/5a29a7125539514b9ab4983e0bd25f69-p_e.jpg,House for sale,Listing by: Freehold Estates Inc,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/966-E-45th-St-Brooklyn-NY-11203/30663465_zpid/,https://www.zillow.com/homes/NY_rb/3_p/
289,2067955146,"316 Cistern Way, Royse City, TX 75189",,,230000,USD,2,3,1533.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/ac22b5668b6f288170fd2f9d57e60341-p_e.jpg,House for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/316-Cistern-Way-Royse-City-TX-75189/2067955146_zpid/,https://www.zillow.com/homes/TX_rb/8_p/
59,76826634,"2028 7th Ave, Council Bluffs, IA 51501",41.25558,-95.874544,75000,USD,1,3,1681.0 sqft,,89500,1150,0,,FALSE,https://photos.zillowstatic.com/fp/2cbbfe717731065398c8149f829167da-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2028-7th-Ave-Council-Bluffs-IA-51501/76826634_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
22,32257108,"11 Depot Rd, Petersburgh, NY 12138",42.751371,-73.341494,139900,USD,1,3,1100.0 sqft,,92500,1643,0,,FALSE,https://photos.zillowstatic.com/fp/40d8032bcebeeb7691a66328ed5af6f1-p_e.jpg,House for sale,"Listing by: Vera Cohen Realty, LLC",https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/11-Depot-Rd-Petersburgh-NY-12138/32257108_zpid/,https://www.zillow.com/homes/NY_rb/
447,2067961666,"100 Garvies Point Rd UNIT 1242, Glen Cove, NY 11542",40.86114,-73.640536,918000,USD,2,2,1406.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/84f5ee738e3029a22f8fde3919f74d3b-p_e.jpg,New construction,Listing by: Douglas Elliman Real Estate,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/100-Garvies-Point-Rd-UNIT-1242-Glen-Cove-NY-11542/2067961666_zpid/,https://www.zillow.com/homes/NY_rb/12_p/
130,68184227,"200 NW 11th St, Grimes, IA 50111",41.69674,-93.795914,379900,USD,3,5,1764.0 sqft,,381500,2182,0,,FALSE,https://photos.zillowstatic.com/fp/e13d142949687de685ef95d549a3406d-p_e.jpg,House for sale,Keller Williams Realty GDM,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/200-NW-11th-St-Grimes-IA-50111/68184227_zpid/,https://www.zillow.com/homes/IA_rb/4_p/
138,67206397,"426 S Garfield Ave, Burlington, IA 52601",40.805493,-91.118516,9950,USD,1,3,1375.0 sqft,,76300,949,0,,FALSE,https://photos.zillowstatic.com/fp/d637f5880045e0a8a25bed2c8324c9ac-p_e.jpg,House for sale,Ruhl & Ruhl Real Estate,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/426-S-Garfield-Ave-Burlington-IA-52601/67206397_zpid/,https://www.zillow.com/homes/IA_rb/4_p/
738,86912394,"1210 6th St SW, Mason City, IA 50401",43.14672,-93.220278,100000,USD,1,2,1476.0 sqft,,97600,975,3,,FALSE,https://photos.zillowstatic.com/fp/6d6621ebd1dc1bc4c9cdb8a3b033c695-p_e.jpg,House for sale,Jane Fischer & Associates LLC,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1210-6th-St-SW-Mason-City-IA-50401/86912394_zpid/,https://www.zillow.com/homes/IA_rb/19_p/
139,32499164,"842 Adams St, Schenectady, NY 12306",42.789496,-73.973208,225000,USD,2,3,2491.0 sqft,,,1457,0,,FALSE,https://photos.zillowstatic.com/fp/a9849299759ca731077c2edd129d98db-p_e.jpg,House for sale,"Listing by: Henley Homes, Inc",https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/842-Adams-St-Schenectady-NY-12306/32499164_zpid/,https://www.zillow.com/homes/NY_rb/4_p/
154,28699965,"102 April Wind Dr S, Montgomery, TX 77356",30.365743,-95.609509,399000,USD,3,4,3511.0 sqft,,421900,2694,0,,FALSE,https://photos.zillowstatic.com/fp/353977df8c4f5d6f6976b89decffef54-p_e.jpg,House for sale,Coldwell Banker Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/102-April-Wind-Dr-S-Montgomery-TX-77356/28699965_zpid/,https://www.zillow.com/homes/TX_rb/4_p/
28,108803658,"4613 E Texas Rd, Edinburg, TX 78542",26.284058,-98.114347,389000,USD,3,5,3016.0 sqft,,245400,2969,0,,FALSE,https://photos.zillowstatic.com/fp/38f44e92f9efd843d6736e6a05c18297-p_e.jpg,House for sale,Keller Williams Realty Rgv,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/4613-E-Texas-Rd-Edinburg-TX-78542/108803658_zpid/,https://www.zillow.com/homes/TX_rb/
199,29815141,"1054 Rhinelander Ave, Bronx, NY 10461",40.850709,-73.855761,619000,USD,2,3,1408.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/f53082376df95dca4aa3c68fffa40792-p_e.jpg,House for sale,Listing by: Today Realty Corp.,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/1054-Rhinelander-Ave-Bronx-NY-10461/29815141_zpid/,https://www.zillow.com/homes/NY_rb/5_p/
57,70049247,"1520 Center St, Des Moines, IA 50314",41.591452,-93.638654,299900,USD,3,3,1494.0 sqft,,268500,1500,0,,FALSE,https://photos.zillowstatic.com/fp/cf7276fcad67bb4ba8c9ea074adab998-p_e.jpg,House for sale,BH&G Real Estate Innovations,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1520-Center-St-Des-Moines-IA-50314/70049247_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
164,308911313,"1476 Primrose Dr SE, Altoona, IA 50009",41.638659,-93.44341,291400,USD,3,3,1342.0 sqft,,272800,1464,0,,FALSE,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=41.638659,-93.44341&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=V0xI-ibfTzurS0lD-7fPMEP44Cs=",New construction,"Hubbell Homes of Iowa, LLC",https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1476-Primrose-Dr-SE-Altoona-IA-50009/308911313_zpid/,https://www.zillow.com/homes/IA_rb/5_p/
620,333455529,"1314 NW 32nd St, Ankeny, IA 50023",41.756917,-93.617943,359900,USD,3,4,1258.0 sqft,,,,2,,FALSE,https://photos.zillowstatic.com/fp/0a7b3699d149a32d76c0895df97273b4-p_e.jpg,New construction,RE/MAX Precision,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1314-NW-32nd-St-Ankeny-IA-50023/333455529_zpid/,https://www.zillow.com/homes/IA_rb/16_p/
617,2067963275,"160-14 26th Ave, Flushing, NY 11358",40.7732,-73.803554,1150000,USD,3,3,,,,,0,,FALSE,https://photos.zillowstatic.com/fp/6b737f90aeab1093ebf620d604821f6f-p_e.jpg,Coming soon,Listing by: Signature Premier Properties,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/160-14-26th-Ave-Flushing-NY-11358/2067963275_zpid/,https://www.zillow.com/homes/NY_rb/16_p/
682,2139551301,"1 Vincent Rd APT 1G, Bronxville, NY 10708",40.931445,-73.840274,170000,USD,1,1,750.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/3881ed41a2601373361729d2ba349edb-p_e.jpg,Condo for sale,Listing by: Berkshire Hathaway HS West. Pr,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/1-Vincent-Rd-APT-1G-Bronxville-NY-10708/2139551301_zpid/,https://www.zillow.com/homes/NY_rb/18_p/
292,31335870,"(undisclosed Address), Levittown, NY 11756",,,489000,USD,1,4,1261.0 sqft,,482800,3200,0,,FALSE,https://photos.zillowstatic.com/fp/3c64f2462b6f78ec0043e3a29a51f0a0-p_e.jpg,House for sale,Listing by: Douglas Elliman Real Estate,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/Levittown-NY-11756/31335870_zpid/,https://www.zillow.com/homes/NY_rb/8_p/
735,32818193,"86 Lake Rd, Dryden, NY 13053",42.479009,-76.290302,185000,USD,1,2,1180.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/190e02f757bc74a59b72a97e8957f017-p_e.jpg,House for sale,Listing by: Warren Real Estate,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/86-Lake-Rd-Dryden-NY-13053/32818193_zpid/,https://www.zillow.com/homes/NY_rb/19_p/
406,32304244,"73 Renee Pl, Staten Island, NY 10314",40.612041,-74.161372,849800,USD,3,4,1560.0 sqft,,787400,2654,0,,FALSE,https://photos.zillowstatic.com/fp/4c9f8ef493b2706a4be9347ea31f9078-p_e.jpg,Multi-family home for sale,Listing by: J Milo Real Estate,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/73-Renee-Pl-Staten-Island-NY-10314/32304244_zpid/,https://www.zillow.com/homes/NY_rb/11_p/
66,70336320,"26981 Cotulla Trl, Magnolia, TX 77355",30.203856,-95.799988,330000,USD,3,4,2329.0 sqft,,323500,2088,0,,FALSE,https://photos.zillowstatic.com/fp/eecf7c89170ad610cd08bcdaee5d2abd-p_e.jpg,House for sale,Elite Texas Properties,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/26981-Cotulla-Trl-Magnolia-TX-77355/70336320_zpid/,https://www.zillow.com/homes/TX_rb/2_p/
262,86951404,"809 Wood St, Webster City, IA 50595",42.467936,-93.833497,109500,USD,2,3,1232.0 sqft,,124000,1084,1,,FALSE,https://photos.zillowstatic.com/fp/d4be464525f1ada11c91ee474bbeda49-p_e.jpg,House for sale,Abens Realty,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/809-Wood-St-Webster-City-IA-50595/86951404_zpid/,https://www.zillow.com/homes/IA_rb/7_p/
246,76848322,"7 Imperial Ct, Davenport, IA 52807",41.552164,-90.544753,250000,USD,3,3,1710.0 sqft,,219200,1658,1,,FALSE,https://photos.zillowstatic.com/fp/8ca8c38d00720ba2d8535fb2d1c256a1-p_e.jpg,House for sale,Mel Foster Co. I74,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/7-Imperial-Ct-Davenport-IA-52807/76848322_zpid/,https://www.zillow.com/homes/IA_rb/7_p/
659,84056024,"809 Branard St, Houston, TX 77006",29.736809,-95.3894,899000,USD,4,3,3233.0 sqft,,782400,4791,0,,FALSE,https://photos.zillowstatic.com/fp/2fce35c74637b20904b101d47e114a4f-p_e.jpg,House for sale,"Compass RE Texas, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/809-Branard-St-Houston-TX-77006/84056024_zpid/,https://www.zillow.com/homes/TX_rb/17_p/
341,89482934,"103 Royal Rd, Stuyvesant, NY 12173",42.32791,-73.750554,239900,USD,2,3,1104.0 sqft,,,2011,0,,FALSE,https://photos.zillowstatic.com/fp/e8869b73bc6c82a506bec26a9f1ded49-p_e.jpg,House for sale,Listing by: Berkshire Hathaway HomeService,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/103-Royal-Rd-Stuyvesant-NY-12173/89482934_zpid/,https://www.zillow.com/homes/NY_rb/9_p/
289,245304573,"1419 W 39th St, Davenport, IA 52806",41.560807,-90.59394,359900,USD,2,2,1376.0 sqft,,307800,1658,1,,FALSE,https://photos.zillowstatic.com/fp/0ee164d3e8c15be483f25b2764ce7f30-p_e.jpg,Condo for sale,Keller Williams Greater Quad Cities,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1419-W-39th-St-Davenport-IA-52806/245304573_zpid/,https://www.zillow.com/homes/IA_rb/8_p/
513,76775430,"982 22nd Ave, Coralville, IA 52241",41.686854,-91.594165,229900,USD,3,3,2178.0 sqft,,227100,1770,2,,FALSE,https://photos.zillowstatic.com/fp/e0a040ce0c291b634835430e228eb8d1-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/982-22nd-Ave-Coralville-IA-52241/76775430_zpid/,https://www.zillow.com/homes/IA_rb/13_p/
477,247179072,"408 New York Ave, Creston, IA 50801",41.054367,-94.369251,89000,USD,1,1,919.0 sqft,,48000,999,2,,FALSE,https://photos.zillowstatic.com/fp/f7418fa53766b2286015b19bfc766a10-p_e.jpg,House for sale,Creston Realty,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/408-New-York-Ave-Creston-IA-50801/247179072_zpid/,https://www.zillow.com/homes/IA_rb/12_p/
350,67200132,"1021 S 12th St, Burlington, IA 52601",40.796103,-91.111531,89000,USD,1,1,1704.0 sqft,,82600,691,1,,FALSE,https://photos.zillowstatic.com/fp/13d7733b9a0cde2f0f70788cd8b241e2-p_e.jpg,House for sale,Century 21/Property Profession,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1021-S-12th-St-Burlington-IA-52601/67200132_zpid/,https://www.zillow.com/homes/IA_rb/9_p/
418,28261649,"11927 Fawnview Dr, Houston, TX 77070",29.980522,-95.602489,335000,USD,4,4,2863.0 sqft,,340200,2327,0,,FALSE,https://photos.zillowstatic.com/fp/bf95eeac578fc94cfbca452cd4b575e9-p_e.jpg,House for sale,RE/MAX Integrity,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/11927-Fawnview-Dr-Houston-TX-77070/28261649_zpid/,https://www.zillow.com/homes/TX_rb/11_p/
501,2067954165,"Tbd77 Dublin Cir, Gordonville, TX 76245",,,26583,USD,,,,"7,405 sqft",,,0,,FALSE,https://photos.zillowstatic.com/fp/eeb2b4b14e101afe81a2f14bacf7411b-p_e.jpg,Lot / Land for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/Tbd77-Dublin-Cir-Gordonville-TX-76245/2067954165_zpid/,https://www.zillow.com/homes/TX_rb/13_p/
